categoria_propia,pais,precio_relativo
Alquiler,Kuwait,0.6577637763563107
Transporte,Kuwait,0.7040816326530612
Servicios públicos,Kuwait,0.114904250984653
Vehículos,Kuwait,0.683248730964467
"Alimentos, bebidas y tabaco",Latvia,1.072557114218413
Restaurantes,Latvia,1.022751529726491
Cuidado personal,Latvia,0.8780831362989584
Nafta,Latvia,0.7828571428571429
Comunicaciones,Latvia,0.918421052631579
Ocio,Latvia,0.8539635234319994
Ropa y calzado,Latvia,0.9214731682146543
Electrodomésticos,Latvia,0.9648719295439319
Tarifa horaria trabajo doméstico,Latvia,0.9090909090909091
Alquiler,Latvia,1.29323532618054
Transporte,Latvia,1.09375
Servicios públicos,Latvia,0.5187465790914068
Vehículos,Latvia,0.9876865805204568
"Alimentos, bebidas y tabaco",Lithuania,1.050316532181894
Restaurantes,Lithuania,0.9136273230074803
Cuidado personal,Lithuania,0.9094376993345711
Nafta,Lithuania,0.8404907975460124
Comunicaciones,Lithuania,1.875
Ocio,Lithuania,0.9462190772597536
Ropa y calzado,Lithuania,1.018291093847828
Electrodomésticos,Lithuania,1.265419263905603
Tarifa horaria trabajo doméstico,Lithuania,0.8333333333333334
Alquiler,Lithuania,0.9048299592994142
Transporte,Lithuania,1.09375
Servicios públicos,Lithuania,0.643376030882611
Vehículos,Lithuania,0.9816428901775233
"Alimentos, bebidas y tabaco",Luxembourg,0.7438775706362533
Restaurantes,Luxembourg,0.624786084304734
Cuidado personal,Luxembourg,1.339870731288982
Nafta,Luxembourg,0.801169590643275
Comunicaciones,Luxembourg,0.9115384615384616
Ocio,Luxembourg,0.7565920560815627
Ropa y calzado,Luxembourg,0.9340707368963608
Electrodomésticos,Luxembourg,1.89524211789062
Tarifa horaria trabajo doméstico,Luxembourg,0.5
Alquiler,Luxembourg,0.3801739985973931
Transporte,Luxembourg,
Servicios públicos,Luxembourg,0.4836752899197145
Vehículos,Luxembourg,0.8433068459657702
"Alimentos, bebidas y tabaco",Malaysia,1.309537218178103
Restaurantes,Malaysia,1.862499527424715
Cuidado personal,Malaysia,1.814156718408733
Nafta,Malaysia,3.186046511627907
Comunicaciones,Malaysia,2.833333333333333
Ocio,Malaysia,1.486280487804878
Ropa y calzado,Malaysia,1.419836245535003
Electrodomésticos,Malaysia,1.151612685452448
Tarifa horaria trabajo doméstico,Malaysia,1.76056338028169
Alquiler,Malaysia,1.851887964021442
Transporte,Malaysia,3.181818181818182
Servicios públicos,Malaysia,2.876275510204081
Vehículos,Malaysia,0.8625238348285456
"Alimentos, bebidas y tabaco",Malta,0.8846159823441212
Restaurantes,Malta,0.6929147498234295
Cuidado personal,Malta,0.9743588559926446
Nafta,Malta,0.951388888888889
Comunicaciones,Malta,0.8081896551724138
Ocio,Malta,0.6855726470802653
Ropa y calzado,Malta,0.927921631002483
Electrodomésticos,Malta,0.9412597476526966
Tarifa horaria trabajo doméstico,Malta,0.8333333333333334
Alquiler,Malta,0.5953403562254616
Transporte,Malta,1.521739130434783
Servicios públicos,Malta,1.326621621621622
Vehículos,Malta,0.9526324874848956
"Alimentos, bebidas y tabaco",Mauritius,1.13779985829987
Restaurantes,Mauritius,1.390250589164761
Cuidado personal,Mauritius,1.014943907369395
Nafta,Mauritius,0.8726114649681529
Comunicaciones,Mauritius,2.726190476190476
Ocio,Mauritius,1.808441558441559
Ropa y calzado,Mauritius,1.503081912094498
Electrodomésticos,Mauritius,1.055802152813207
Tarifa horaria trabajo doméstico,Mauritius,0.2325581395348837
Alquiler,Mauritius,1.125197903367767
Transporte,Mauritius,1.029411764705882
Servicios públicos,Mauritius,1.696840026333114
Vehículos,Mauritius,2.050271539703508
"Alimentos, bebidas y tabaco",Mexico,0.9281909944752199
Restaurantes,Mexico,0.936526134154259
Cuidado personal,Mexico,1.060773610623631
Nafta,Mexico,1.0
Comunicaciones,Mexico,0.8775000000000001
Ocio,Mexico,1.094741416775315
Ropa y calzado,Mexico,1.0885306243066
Electrodomésticos,Mexico,0.9363987091969337
Tarifa horaria trabajo doméstico,Mexico,1.666666666666667
Alquiler,Mexico,1.046391642668112
Transporte,Mexico,0.9324324324324325
Servicios públicos,Mexico,1.863782051282051
Vehículos,Mexico,1.281748944760507
"Alimentos, bebidas y tabaco",Montenegro,0.9677069920645084
Restaurantes,Montenegro,0.8032355204506737
Cuidado personal,Montenegro,0.8659590696045795
Nafta,Montenegro,0.7919075144508672
Comunicaciones,Montenegro,0.6116071428571429
Ocio,Montenegro,1.067386207454119
Ropa y calzado,Montenegro,0.676211383631894
Electrodomésticos,Montenegro,1.13636122992883
Tarifa horaria trabajo doméstico,Montenegro,1.25
Alquiler,Montenegro,0.8486259663128273
Transporte,Montenegro,0.8023255813953488
Servicios públicos,Montenegro,0.3600798872180451
Vehículos,Montenegro,1.15014409221902
"Alimentos, bebidas y tabaco",Morocco,1.451523021081662
Restaurantes,Morocco,1.16933795289545
Cuidado personal,Morocco,1.291175778747496
Nafta,Morocco,0.9785714285714288
Comunicaciones,Morocco,1.16017316017316
Ocio,Morocco,1.303455964325529
Ropa y calzado,Morocco,1.163971645432788
Electrodomésticos,Morocco,1.397972632659113
Tarifa horaria trabajo doméstico,Morocco,1.111111111111111
Alquiler,Morocco,1.296370309391437
Transporte,Morocco,1.944444444444444
Servicios públicos,Morocco,2.308912083500602
Vehículos,Morocco,1.105234007200222
"Alimentos, bebidas y tabaco",Nepal,1.822500019236367
Restaurantes,Nepal,1.943059878849711
Cuidado personal,Nepal,2.652013292610128
Nafta,Nepal,1.304761904761905
Comunicaciones,Nepal,8.375
Ocio,Nepal,2.394957983193277
Ropa y calzado,Nepal,1.649830654420207
Electrodomésticos,Nepal,0.9859526071231441
Tarifa horaria trabajo doméstico,Nepal,2.67379679144385
Alquiler,Nepal,2.852630201331821
Transporte,Nepal,2.916666666666667
Servicios públicos,Nepal,3.810421286031042
Vehículos,Nepal,0.6917966203680489
"Alimentos, bebidas y tabaco",Netherlands,0.7614121950458711
Restaurantes,Netherlands,0.6356084657483017
Cuidado personal,Netherlands,0.80045216332287
Nafta,Netherlands,0.6088888888888889
Comunicaciones,Netherlands,0.941919191919192
Ocio,Netherlands,0.6997126436781609
Ropa y calzado,Netherlands,1.015471893620157
Electrodomésticos,Netherlands,0.8659367890752726
Tarifa horaria trabajo doméstico,Netherlands,0.5882352941176471
Alquiler,Netherlands,0.4712688100436881
Transporte,Netherlands,0.4011627906976744
Servicios públicos,Netherlands,0.5182926829268293
Vehículos,Netherlands,0.7829800516443914
"Alimentos, bebidas y tabaco",New Zealand,0.664512635443806
Restaurantes,New Zealand,0.7329453508422868
Cuidado personal,New Zealand,1.238800617090195
Nafta,New Zealand,0.8058823529411766
Comunicaciones,New Zealand,0.5032051282051282
Ocio,New Zealand,0.6998834498834499
Ropa y calzado,New Zealand,0.7858056599832915
Electrodomésticos,New Zealand,0.9053311588083168
Tarifa horaria trabajo doméstico,New Zealand,0.5263157894736842
Alquiler,New Zealand,0.4375194076313002
Transporte,New Zealand,0.3053097345132744
Servicios públicos,New Zealand,1.086019490254873
Vehículos,New Zealand,1.124451599919501
"Alimentos, bebidas y tabaco",Macedonia,1.603273656024025
Restaurantes,Macedonia,1.491611360466224
Cuidado personal,Macedonia,1.394790849252252
Nafta,Macedonia,0.8838709677419355
Comunicaciones,Macedonia,0.9333333333333333
Ocio,Macedonia,1.880895601483837
Ropa y calzado,Macedonia,0.9978113325698796
Electrodomésticos,Macedonia,0.9178480974051512
Tarifa horaria trabajo doméstico,Macedonia,1.111111111111111
Alquiler,Macedonia,2.132984792091413
Transporte,Macedonia,1.521739130434783
Servicios públicos,Macedonia,1.052777777777778
Vehículos,Macedonia,1.116096040909273
"Alimentos, bebidas y tabaco",Norway,0.6057052974076318
Restaurantes,Norway,0.5608407079646018
Cuidado personal,Norway,0.832891308678504
Nafta,Norway,0.6748768472906405
Comunicaciones,Norway,1.03359173126615
Ocio,Norway,0.8184148666407537
Ropa y calzado,Norway,0.8621240230895313
Electrodomésticos,Norway,0.9721503095903471
Tarifa horaria trabajo doméstico,Norway,0.3225806451612903
Alquiler,Norway,0.5077807517229482
Transporte,Norway,0.4726027397260274
Servicios públicos,Norway,0.6714017991004497
Vehículos,Norway,0.7035979294693627
"Alimentos, bebidas y tabaco",Oman,0.7487234229169174
Restaurantes,Oman,0.6074076741807833
Cuidado personal,Oman,0.9442173473292876
Nafta,Oman,1.734177215189874
Comunicaciones,Oman,0.6375000000000001
Ocio,Oman,0.8592458521870286
Ropa y calzado,Oman,1.616607624831309
Electrodomésticos,Oman,3.773417424045039
Tarifa horaria trabajo doméstico,Oman,0.2777777777777778
Alquiler,Oman,0.8353098059398811
Transporte,Oman,0.5307692307692308
Servicios públicos,Oman,1.072836538461539
Vehículos,Oman,1.333572008210416
"Alimentos, bebidas y tabaco",Pakistan,2.375652850746125
Restaurantes,Pakistan,2.141912734518747
Cuidado personal,Pakistan,2.495306083897818
Nafta,Pakistan,1.330097087378641
Comunicaciones,Pakistan,8.375
Ocio,Pakistan,3.114285714285714
Ropa y calzado,Pakistan,2.773859282479972
Electrodomésticos,Pakistan,1.614744041552987
Tarifa horaria trabajo doméstico,Pakistan,1.0
Alquiler,Pakistan,2.345697743519605
Transporte,Pakistan,2.916666666666667
Servicios públicos,Pakistan,1.297767393561786
Vehículos,Pakistan,1.672173340515951
"Alimentos, bebidas y tabaco",Panama,0.9758217196577779
Restaurantes,Panama,0.9827677338987493
Cuidado personal,Panama,0.9335570114685834
Nafta,Panama,1.304761904761905
Comunicaciones,Panama,0.5469348659003832
Ocio,Panama,1.215986394557823
Ropa y calzado,Panama,1.096666259588942
Electrodomésticos,Panama,1.084633984685814
Tarifa horaria trabajo doméstico,Panama,0.9090909090909091
Alquiler,Panama,0.9170175176651919
Transporte,Panama,1.4
Servicios públicos,Panama,1.075843727072634
Vehículos,Panama,1.225145814147261
"Alimentos, bebidas y tabaco",Peru,1.284379616669708
Restaurantes,Peru,1.342213275280963
Cuidado personal,Peru,1.097475133578471
Nafta,Peru,1.087301587301587
Comunicaciones,Peru,1.023809523809524
Ocio,Peru,1.498412698412698
Ropa y calzado,Peru,1.485117445147395
Electrodomésticos,Peru,1.060753231615525
Tarifa horaria trabajo doméstico,Peru,1.428571428571429
Alquiler,Peru,1.56711665002272
Transporte,Peru,1.029411764705882
Servicios públicos,Peru,2.573431922488526
Vehículos,Peru,1.568965517241379
"Alimentos, bebidas y tabaco",Philippines,1.373863308036073
Restaurantes,Philippines,2.041839928565095
Cuidado personal,Philippines,1.390013144429091
Nafta,Philippines,1.330097087378641
Comunicaciones,Philippines,0.9126984126984128
Ocio,Philippines,1.282349433512224
Ropa y calzado,Philippines,1.571899492264704
Electrodomésticos,Philippines,1.117446906218551
Tarifa horaria trabajo doméstico,Philippines,0.6666666666666666
Alquiler,Philippines,1.825261946190758
Transporte,Philippines,1.458333333333333
Servicios públicos,Philippines,1.418575851393189
Vehículos,Philippines,1.215444855340439
"Alimentos, bebidas y tabaco",Poland,1.2764665224212
Restaurantes,Poland,1.140622065799019
Cuidado personal,Poland,1.121221341817138
Nafta,Poland,0.8106508875739646
Comunicaciones,Poland,1.252380952380952
Ocio,Poland,1.067145963697688
Ropa y calzado,Poland,1.01387469836452
Electrodomésticos,Poland,0.9118454635642136
Tarifa horaria trabajo doméstico,Poland,0.8333333333333334
Alquiler,Poland,0.6942640104976912
Transporte,Poland,1.206896551724138
Servicios públicos,Poland,0.593452380952381
Vehículos,Poland,0.9362128049401147
"Alimentos, bebidas y tabaco",Portugal,1.117497546982784
Restaurantes,Portugal,1.036256534431667
Cuidado personal,Portugal,0.934763318408512
Nafta,Portugal,0.7172774869109948
Comunicaciones,Portugal,0.6555555555555557
Ocio,Portugal,0.9048493850323119
Ropa y calzado,Portugal,0.9523133921490881
Electrodomésticos,Portugal,0.858070048579713
Tarifa horaria trabajo doméstico,Portugal,1.111111111111111
Alquiler,Portugal,0.7092421534097324
Transporte,Portugal,0.8625
Servicios públicos,Portugal,0.6929512569719505
Vehículos,Portugal,0.9090100477680777
"Alimentos, bebidas y tabaco",Puerto Rico,0.6331501239341484
Restaurantes,Puerto Rico,0.7740861803738621
Cuidado personal,Puerto Rico,0.7196625069007029
Nafta,Puerto Rico,1.087301587301587
Comunicaciones,Puerto Rico,0.6508951406649617
Ocio,Puerto Rico,0.8139217104734346
Ropa y calzado,Puerto Rico,0.8057848215106279
Electrodomésticos,Puerto Rico,0.6533792096705773
Tarifa horaria trabajo doméstico,Puerto Rico,0.9090909090909091
Alquiler,Puerto Rico,0.5298463649727296
Transporte,Puerto Rico,0.9857142857142858
Servicios públicos,Puerto Rico,0.486914545599617
Vehículos,Puerto Rico,0.9209331820305721
"Alimentos, bebidas y tabaco",Qatar,0.9883611288256843
Restaurantes,Qatar,0.7185712134846519
Cuidado personal,Qatar,0.8515958432874153
Nafta,Qatar,1.876712328767123
Comunicaciones,Qatar,0.3856960408684547
Ocio,Qatar,0.9137529137529138
Ropa y calzado,Qatar,0.9907578238928603
Electrodomésticos,Qatar,1.540975422381694
Tarifa horaria trabajo doméstico,Qatar,0.625
Alquiler,Qatar,0.4166039492572198
Transporte,Qatar,0.9324324324324325
Servicios públicos,Qatar,1.082737708468703
Vehículos,Qatar,1.256442545536317
"Alimentos, bebidas y tabaco",Romania,1.288717516020341
Restaurantes,Romania,1.263471301884923
Cuidado personal,Romania,1.050749192402339
Nafta,Romania,0.8616352201257862
Comunicaciones,Romania,1.841666666666667
Ocio,Romania,1.297889995258416
Ropa y calzado,Romania,1.143921356421356
Electrodomésticos,Romania,1.009323340665321
Tarifa horaria trabajo doméstico,Romania,1.428571428571429
Alquiler,Romania,1.592684657287239
Transporte,Romania,1.75
Servicios públicos,Romania,0.9643709004174119
Vehículos,Romania,1.402741514360313
"Alimentos, bebidas y tabaco",Russia,1.704692959609988
Restaurantes,Russia,1.496381750631857
Cuidado personal,Russia,1.336137145383566
Nafta,Russia,2.322033898305085
Comunicaciones,Russia,3.592546063651592
Ocio,Russia,0.9937861449489357
Ropa y calzado,Russia,1.069112548621681
Electrodomésticos,Russia,1.169611692168779
Tarifa horaria trabajo doméstico,Russia,0.7692307692307693
Alquiler,Russia,1.300839775491398
Transporte,Russia,1.458333333333333
Servicios públicos,Russia,1.594428152492668
Vehículos,Russia,0.9163760751884693
"Alimentos, bebidas y tabaco",Saudi Arabia,1.018069588695981
Restaurantes,Saudi Arabia,0.8203940466330347
Cuidado personal,Saudi Arabia,1.045140722859204
Nafta,Saudi Arabia,2.322033898305085
Comunicaciones,Saudi Arabia,0.9371980676328504
Ocio,Saudi Arabia,0.6565979501514093
Ropa y calzado,Saudi Arabia,1.462264573589233
Electrodomésticos,Saudi Arabia,1.130401169287405
Tarifa horaria trabajo doméstico,Saudi Arabia,0.7692307692307693
Alquiler,Saudi Arabia,0.6688323094946342
Transporte,Saudi Arabia,0.75
Servicios públicos,Saudi Arabia,0.7646511251416546
Vehículos,Saudi Arabia,1.613083896298863
"Alimentos, bebidas y tabaco",Serbia,1.236523915693725
Restaurantes,Serbia,1.114715848473216
Cuidado personal,Serbia,1.095075287263956
Nafta,Serbia,0.7365591397849462
Comunicaciones,Serbia,1.2
Ocio,Serbia,1.324404761904762
Ropa y calzado,Serbia,0.8200074623499072
Electrodomésticos,Serbia,0.8409740217742976
Tarifa horaria trabajo doméstico,Serbia,1.428571428571429
Alquiler,Serbia,1.0101896058414
Transporte,Serbia,1.590909090909091
Servicios públicos,Serbia,0.8318168646769053
Vehículos,Serbia,1.225952255573109
"Alimentos, bebidas y tabaco",Singapore,0.5550874145652681
Restaurantes,Singapore,0.7816881031691956
Cuidado personal,Singapore,0.6098781072555984
Nafta,Singapore,0.6431924882629109
Comunicaciones,Singapore,0.6666666666666666
Ocio,Singapore,0.4146171567224198
Ropa y calzado,Singapore,0.9137462556423758
Electrodomésticos,Singapore,1.005893998397585
Tarifa horaria trabajo doméstico,Singapore,0.6666666666666666
Alquiler,Singapore,0.2474589703019261
Transporte,Singapore,0.3876404494382023
Servicios públicos,Singapore,0.6650416260406511
Vehículos,Singapore,0.2315684349219937
"Alimentos, bebidas y tabaco",Slovakia,1.169227044681855
Restaurantes,Slovakia,1.208997542306233
Cuidado personal,Slovakia,1.317161098452113
Nafta,Slovakia,0.7873563218390806
Comunicaciones,Slovakia,1.422077922077922
Ocio,Slovakia,1.078125
Ropa y calzado,Slovakia,0.8406758775578522
Electrodomésticos,Slovakia,1.226548161200609
Tarifa horaria trabajo doméstico,Slovakia,0.7692307692307693
Alquiler,Slovakia,1.008570791932919
Transporte,Slovakia,0.8846153846153846
Servicios públicos,Slovakia,0.6634990791896869
Vehículos,Slovakia,1.463359698287151
"Alimentos, bebidas y tabaco",Slovenia,0.948948508737001
Restaurantes,Slovenia,0.9405410620977763
Cuidado personal,Slovenia,0.8840140797814191
Nafta,Slovenia,0.8509316770186336
Comunicaciones,Slovenia,1.34375
Ocio,Slovenia,0.7462932703945776
Ropa y calzado,Slovenia,0.9478665023394632
Electrodomésticos,Slovenia,0.8766463961891217
Tarifa horaria trabajo doméstico,Slovenia,1.0
Alquiler,Slovenia,0.7482177736025971
Transporte,Slovenia,0.8214285714285714
Servicios públicos,Slovenia,0.5873465809468148
Vehículos,Slovenia,1.068499961753232
"Alimentos, bebidas y tabaco",South Africa,1.447228101214304
Restaurantes,South Africa,1.639674793128366
Cuidado personal,South Africa,1.576571701029629
Nafta,South Africa,1.053846153846154
Comunicaciones,South Africa,1.005555555555556
Ocio,South Africa,1.262516469038208
Ropa y calzado,South Africa,1.329065785281937
Electrodomésticos,South Africa,1.293113034344608
Tarifa horaria trabajo doméstico,South Africa,2.793296089385475
Alquiler,South Africa,1.289115480189989
Transporte,South Africa,0.8023255813953488
Servicios públicos,South Africa,1.403554822258887
Vehículos,South Africa,1.250257328261356
"Alimentos, bebidas y tabaco",South Korea,0.7270747564230833
Restaurantes,South Korea,1.013423950448315
Cuidado personal,South Korea,0.8060387269710033
Nafta,South Korea,1.151260504201681
Comunicaciones,South Korea,0.9904761904761905
Ocio,South Korea,0.5502428658166363
Ropa y calzado,South Korea,1.060266140310627
Electrodomésticos,South Korea,1.29307027368542
Tarifa horaria trabajo doméstico,South Korea,0.9090909090909091
Alquiler,South Korea,0.8504930698776153
Transporte,South Korea,0.7666666666666666
Servicios públicos,South Korea,1.160342835130971
Vehículos,South Korea,0.9588560308579769
"Alimentos, bebidas y tabaco",Spain,1.015629880491976
Restaurantes,Spain,0.8402345627066197
Cuidado personal,Spain,1.03248525433643
Nafta,Spain,0.7873563218390806
Comunicaciones,Spain,0.6974921630094044
Ocio,Spain,0.9006611836800517
Ropa y calzado,Spain,1.024454365079365
Electrodomésticos,Spain,1.146351068258159
Tarifa horaria trabajo doméstico,Spain,0.8333333333333334
Alquiler,Spain,0.7490326392363665
Transporte,Spain,1.060606060606061
Servicios públicos,Spain,1.085664970930233
Vehículos,Spain,0.9328893096220163
"Alimentos, bebidas y tabaco",Sri Lanka,1.050886781180263
Restaurantes,Sri Lanka,1.902183523222996
Cuidado personal,Sri Lanka,1.822358351563223
Nafta,Sri Lanka,1.132231404958678
Comunicaciones,Sri Lanka,4.5
Ocio,Sri Lanka,2.61492222587359
Ropa y calzado,Sri Lanka,1.617962519936204
Electrodomésticos,Sri Lanka,0.8301383604922092
Tarifa horaria trabajo doméstico,Sri Lanka,1.428571428571429
Alquiler,Sri Lanka,2.304212015163555
Transporte,Sri Lanka,2.058823529411764
Servicios públicos,Sri Lanka,2.430457746478873
Vehículos,Sri Lanka,0.4143404159471432
"Alimentos, bebidas y tabaco",Sweden,0.8327895389746959
Restaurantes,Sweden,0.7288385142032073
Cuidado personal,Sweden,0.9693256724937267
Nafta,Sweden,0.7653631284916201
Comunicaciones,Sweden,0.5314842578710645
Ocio,Sweden,0.6946096345308892
Ropa y calzado,Sweden,0.8825614831591495
Electrodomésticos,Sweden,0.9829099776468198
Tarifa horaria trabajo doméstico,Sweden,0.3125
Alquiler,Sweden,0.5803846983884904
Transporte,Sweden,0.4156626506024096
Servicios públicos,Sweden,1.67257448433919
Vehículos,Sweden,0.8550401289083077
"Alimentos, bebidas y tabaco",Switzerland,0.5425677837259534
Restaurantes,Switzerland,0.4445161362272047
Cuidado personal,Switzerland,0.4817437473003453
Nafta,Switzerland,0.6650485436893204
Comunicaciones,Switzerland,0.3793103448275862
Ocio,Switzerland,0.4267949427833149
Ropa y calzado,Switzerland,0.5915561446058251
Electrodomésticos,Switzerland,1.160598060702663
Tarifa horaria trabajo doméstico,Switzerland,0.3125
Alquiler,Switzerland,0.2906739256854477
Transporte,Switzerland,0.3833333333333333
Servicios públicos,Switzerland,0.7130520285579924
Vehículos,Switzerland,0.6921436813324637
"Alimentos, bebidas y tabaco",Syria,1.171052355336143
Restaurantes,Syria,1.178724189038925
Cuidado personal,Syria,1.591454888792232
Nafta,Syria,0.4321766561514196
Comunicaciones,Syria,2.2
Ocio,Syria,1.875
Ropa y calzado,Syria,0.8677984081103786
Electrodomésticos,Syria,0.33035953022844
Tarifa horaria trabajo doméstico,Syria,1.25
Alquiler,Syria,1.113900288435601
Transporte,Syria,1.75
Servicios públicos,Syria,0.4874213836477987
Vehículos,Syria,0.8156370085722732
"Alimentos, bebidas y tabaco",Taiwan,0.8557996009886414
Restaurantes,Taiwan,1.522694504220229
Cuidado personal,Taiwan,1.396728205165962
Nafta,Taiwan,1.383838383838384
Comunicaciones,Taiwan,0.9157608695652175
Ocio,Taiwan,0.7509009009009009
Ropa y calzado,Taiwan,1.135138326585695
Electrodomésticos,Taiwan,1.40148709754749
Tarifa horaria trabajo doméstico,Taiwan,0.6666666666666666
Alquiler,Taiwan,1.125873188038734
Transporte,Taiwan,0.5655737704918032
Servicios públicos,Taiwan,1.048017200191113
Vehículos,Taiwan,0.86045278782587
"Alimentos, bebidas y tabaco",Thailand,1.10178415852459
Restaurantes,Thailand,1.4112357370927
Cuidado personal,Thailand,1.583673482215413
Nafta,Thailand,1.356435643564357
Comunicaciones,Thailand,2.666666666666667
Ocio,Thailand,0.9102336284484701
Ropa y calzado,Thailand,1.369640437475803
Electrodomésticos,Thailand,1.580290533504753
Tarifa horaria trabajo doméstico,Thailand,1.111111111111111
Alquiler,Thailand,1.423889194796947
Transporte,Thailand,0.9078947368421053
Servicios públicos,Thailand,1.819971021492393
Vehículos,Thailand,0.7787812932178036
"Alimentos, bebidas y tabaco",Tunisia,1.91271085635152
Restaurantes,Tunisia,1.978465601477546
Cuidado personal,Tunisia,1.794439386327284
Nafta,Tunisia,1.802631578947369
Comunicaciones,Tunisia,1.7
Ocio,Tunisia,1.394736842105263
Ropa y calzado,Tunisia,1.75474025807609
Electrodomésticos,Tunisia,2.362276740824535
Tarifa horaria trabajo doméstico,Tunisia,3.134796238244514
Alquiler,Tunisia,2.848923925592111
Transporte,Tunisia,1.842105263157895
Servicios públicos,Tunisia,1.213057732288501
Vehículos,Tunisia,1.012466930018483
"Alimentos, bebidas y tabaco",Turkey,1.619289793363025
Restaurantes,Turkey,0.9302409818803261
Cuidado personal,Turkey,1.334875663195015
Nafta,Turkey,1.087301587301587
Comunicaciones,Turkey,3.125
Ocio,Turkey,1.333333333333333
Ropa y calzado,Turkey,1.282817453700495
Electrodomésticos,Turkey,0.9528575705160374
Tarifa horaria trabajo doméstico,Turkey,1.666666666666667
Alquiler,Turkey,1.061663263544928
Transporte,Turkey,1.25
Servicios públicos,Turkey,1.952797202797203
Vehículos,Turkey,0.6597408186687069
"Alimentos, bebidas y tabaco",Ukraine,1.864345968110596
Restaurantes,Ukraine,1.623280094374168
Cuidado personal,Ukraine,1.224628644574126
Nafta,Ukraine,1.045801526717557
Comunicaciones,Ukraine,2.349206349206349
Ocio,Ukraine,1.615925589836661
Ropa y calzado,Ukraine,0.9031290302842028
Electrodomésticos,Ukraine,1.08177866899637
Tarifa horaria trabajo doméstico,Ukraine,0.6666666666666666
Alquiler,Ukraine,1.842437987810087
Transporte,Ukraine,2.1875
Servicios públicos,Ukraine,1.173085106382979
Vehículos,Ukraine,1.04464719739745
"Alimentos, bebidas y tabaco",United Arab Emirates,0.8770373672347198
Restaurantes,United Arab Emirates,0.5761735641859865
Cuidado personal,United Arab Emirates,0.7871696874762498
Nafta,United Arab Emirates,1.670731707317073
Comunicaciones,United Arab Emirates,0.4648484848484849
Ocio,United Arab Emirates,0.5354555744199208
Ropa y calzado,United Arab Emirates,0.7833462083823425
Electrodomésticos,United Arab Emirates,1.535469017821959
Tarifa horaria trabajo doméstico,United Arab Emirates,1.0
Alquiler,United Arab Emirates,0.4417792810925852
Transporte,United Arab Emirates,0.7340425531914894
Servicios públicos,United Arab Emirates,0.6153210425937699
Vehículos,United Arab Emirates,0.7710772670113176
"Alimentos, bebidas y tabaco",United Kingdom,0.7689637490552
Restaurantes,United Kingdom,0.6617752355457782
Cuidado personal,United Kingdom,0.9164304040080513
Nafta,United Kingdom,0.7527472527472527
Comunicaciones,United Kingdom,0.5087301587301587
Ocio,United Kingdom,0.593364602876798
Ropa y calzado,United Kingdom,0.9302597990777338
Electrodomésticos,United Kingdom,0.9491900485458825
Tarifa horaria trabajo doméstico,United Kingdom,0.5
Alquiler,United Kingdom,0.399082068992218
Transporte,United Kingdom,0.3285714285714286
Servicios públicos,United Kingdom,0.4191881377082874
Vehículos,United Kingdom,0.7829800516443914
"Alimentos, bebidas y tabaco",United States,0.6715445139484482
Restaurantes,United States,0.5815361597068024
Cuidado personal,United States,0.6092908891387074
Nafta,United States,1.383838383838384
Comunicaciones,United States,0.3496031746031746
Ocio,United States,0.48738856854334
Ropa y calzado,United States,0.9416925036197002
Electrodomésticos,United States,1.115533750785922
Tarifa horaria trabajo doméstico,United States,0.3333333333333333
Alquiler,United States,0.3608995898832078
Transporte,United States,0.4662162162162162
Servicios públicos,United States,0.6129977699904428
Vehículos,United States,0.9668523774484039
"Alimentos, bebidas y tabaco",Uruguay,0.7620997606056064
Restaurantes,Uruguay,0.7349688882124483
Cuidado personal,Uruguay,0.7598138932954336
Nafta,Uruguay,0.7061855670103093
Comunicaciones,Uruguay,0.7730769230769231
Ocio,Uruguay,0.9624624624624625
Ropa y calzado,Uruguay,0.7910309729146585
Electrodomésticos,Uruguay,0.7604233755504023
Tarifa horaria trabajo doméstico,Uruguay,1.25
Alquiler,Uruguay,0.914062719431147
Transporte,Uruguay,0.575
Servicios públicos,Uruguay,1.019621440809333
Vehículos,Uruguay,0.9848311799557428
"Alimentos, bebidas y tabaco",Uzbekistan,1.741676315587581
Restaurantes,Uzbekistan,1.680877824883286
Cuidado personal,Uzbekistan,1.640394664717039
Nafta,Uzbekistan,1.0
Comunicaciones,Uzbekistan,9.784810126582279
Ocio,Uzbekistan,1.516083916083916
Ropa y calzado,Uzbekistan,1.187996031746032
Electrodomésticos,Uzbekistan,10.30689903722899
Tarifa horaria trabajo doméstico,Uzbekistan,2.506265664160401
Alquiler,Uzbekistan,1.108122296976907
Transporte,Uzbekistan,3.888888888888889
Servicios públicos,Uzbekistan,5.359243697478991
Vehículos,Uzbekistan,0.8780029910586439
"Alimentos, bebidas y tabaco",Venezuela,1.062247586314582
Restaurantes,Venezuela,1.302508468123519
Cuidado personal,Venezuela,1.154804585080909
Nafta,Venezuela,2.584905660377359
Comunicaciones,Venezuela,0.7817460317460319
Ocio,Venezuela,1.351608187134503
Ropa y calzado,Venezuela,1.347426018210902
Electrodomésticos,Venezuela,1.389180665281142
Tarifa horaria trabajo doméstico,Venezuela,1.111111111111111
Alquiler,Venezuela,1.673643791850211
Transporte,Venezuela,1.4
Servicios públicos,Venezuela,3.441470054446461
Vehículos,Venezuela,0.951679657860247
"Alimentos, bebidas y tabaco",Vietnam,1.828565218701335
Restaurantes,Vietnam,1.631750615393458
