categoria_propia,pais,precio_relativo
Alquiler,South Africa,1.148012054308167
Servicios de la vivienda,South Africa,1.007857774285434
Comunicaciones,South Africa,0.6236678742640436
Ocio,South Africa,1.391026485650121
Ropa y calzado,South Africa,1.250430411357733
Precio metro cuadrado,South Africa,2.22208811422114
Enseñanza privada,South Africa,1.7173429580783
Restaurantes,Turkey,1.248594092982673
"Alimentos, bebidas y tabaco",Turkey,1.565473035284359
Transporte,Turkey,1.489540975466473
Nafta,Turkey,1.166666666666667
Vehículos,Turkey,0.6533290240051814
Alquiler,Turkey,1.005361061941377
Servicios de la vivienda,Turkey,1.674991838067254
Comunicaciones,Turkey,2.523877226009722
Ocio,Turkey,1.301892376384682
Ropa y calzado,Turkey,1.176613611460103
Precio metro cuadrado,Turkey,1.26902156256845
Enseñanza privada,Turkey,0.9218197402016866
Restaurantes,Belarus,1.777026444895765
"Alimentos, bebidas y tabaco",Belarus,1.727406749831364
Transporte,Belarus,2.535405106950298
Nafta,Belarus,1.891891891891892
Vehículos,Belarus,1.305992349263369
Alquiler,Belarus,1.529598107370588
Servicios de la vivienda,Belarus,1.88725400036785
Comunicaciones,Belarus,2.476855809877917
Ocio,Belarus,1.367837709066096
Ropa y calzado,Belarus,0.9640054309050804
Precio metro cuadrado,Belarus,1.456040892813389
Enseñanza privada,Belarus,1.216869852619904
Restaurantes,Russia,1.540510916062039
"Alimentos, bebidas y tabaco",Russia,1.691014143872424
Transporte,Russia,1.955660598573807
Nafta,Russia,2.413793103448276
Vehículos,Russia,0.9521027038243342
Alquiler,Russia,1.383880124190214
Servicios de la vivienda,Russia,1.133060954063604
Comunicaciones,Russia,4.130884074941452
Ocio,Russia,1.335894549213761
Ropa y calzado,Russia,1.037062763940079
Precio metro cuadrado,Russia,1.091570338367903
Enseñanza privada,Russia,1.231597257184535
Restaurantes,Moldova,1.415960637273583
"Alimentos, bebidas y tabaco",Moldova,1.397366156840072
Transporte,Moldova,2.586511527687998
Nafta,Moldova,0.9857142857142857
Vehículos,Moldova,1.215369101161204
Alquiler,Moldova,1.205938981166318
Servicios de la vivienda,Moldova,0.4597184112275651
Comunicaciones,Moldova,2.404561314215683
Ocio,Moldova,0.9716809609711227
Ropa y calzado,Moldova,0.9267856849382854
Precio metro cuadrado,Moldova,1.473698073644334
Enseñanza privada,Moldova,1.277582398581355
Restaurantes,South Korea,1.011345360157455
"Alimentos, bebidas y tabaco",South Korea,0.6030199902687003
Transporte,South Korea,0.9602477601922137
Nafta,South Korea,1.147540983606557
Vehículos,South Korea,1.076825463884841
Alquiler,South Korea,0.8852283140369888
Servicios de la vivienda,South Korea,0.6215788833475246
Comunicaciones,South Korea,0.8562319548660537
Ocio,South Korea,0.8210697269382171
Ropa y calzado,South Korea,0.9783181819593022
Precio metro cuadrado,South Korea,0.1996020054380348
Enseñanza privada,South Korea,0.6171039257413498
Restaurantes,Jordan,1.287758408724961
"Alimentos, bebidas y tabaco",Jordan,1.24048148385047
Transporte,Jordan,1.550742802191743
Nafta,Jordan,0.965034965034965
Vehículos,Jordan,0.9203923261110725
Alquiler,Jordan,1.79983694875408
Servicios de la vivienda,Jordan,1.155387906767256
Comunicaciones,Jordan,0.9740149122400779
Ocio,Jordan,0.6067469753923502
Ropa y calzado,Jordan,0.9788958215273487
Precio metro cuadrado,Jordan,2.033384266232154
Enseñanza privada,Jordan,1.609282951106871
Restaurantes,Argentina,1.280249379249482
"Alimentos, bebidas y tabaco",Argentina,1.440855736343875
Transporte,Argentina,1.993471264367816
Nafta,Argentina,1.555555555555555
Vehículos,Argentina,1.15645633896338
Alquiler,Argentina,1.745436477373938
Servicios de la vivienda,Argentina,2.30067264573991
Comunicaciones,Argentina,1.35955873058232
Ocio,Argentina,1.827127795319867
Ropa y calzado,Argentina,0.8278050592124113
Precio metro cuadrado,Argentina,1.07228833925262
Enseñanza privada,Argentina,2.075212732549017
Restaurantes,Cuba,1.070085169100911
"Alimentos, bebidas y tabaco",Cuba,1.080620834483587
Transporte,Cuba,1.944
Nafta,Cuba,1.129032258064516
Vehículos,Cuba,0.3697572189061368
Alquiler,Cuba,1.092965671181144
Servicios de la vivienda,Cuba,2.910921985815603
Comunicaciones,Cuba,0.2891485849056604
Ocio,Cuba,3.243082664927726
Ropa y calzado,Cuba,1.390885964812714
Precio metro cuadrado,Cuba,5.235707001407752
Enseñanza privada,Cuba,1.792957340986727
Restaurantes,Palestine,1.202856444838611
"Alimentos, bebidas y tabaco",Palestine,1.069772578720521
Transporte,Palestine,0.7374038962450055
Nafta,Palestine,0.7540983606557377
Vehículos,Palestine,0.7349310630318127
Alquiler,Palestine,1.612424747191074
Servicios de la vivienda,Palestine,1.114841373315949
Comunicaciones,Palestine,0.9506329122342747
Ocio,Palestine,0.8705836785855506
Ropa y calzado,Palestine,1.168696034954995
Precio metro cuadrado,Palestine,2.304558703388235
Enseñanza privada,Palestine,2.332170031289845
Restaurantes,Jamaica,1.045617707181696
"Alimentos, bebidas y tabaco",Jamaica,0.7086507580958744
Transporte,Jamaica,1.073762169696457
Nafta,Jamaica,1.037037037037037
Vehículos,Jamaica,0.7437726936471398
Alquiler,Jamaica,0.965508878622968
Servicios de la vivienda,Jamaica,0.6977538062401857
Comunicaciones,Jamaica,0.7336678782881146
Ocio,Jamaica,0.8664067436732287
Ropa y calzado,Jamaica,1.616922885768856
Precio metro cuadrado,Jamaica,0.9380078532986803
Enseñanza privada,Jamaica,1.85723137291217
Restaurantes,Saudi Arabia,1.620475020590426
"Alimentos, bebidas y tabaco",Saudi Arabia,0.978204834576941
Transporte,Saudi Arabia,0.8351790708842632
Nafta,Saudi Arabia,2.258064516129032
Vehículos,Saudi Arabia,1.206140853809357
Alquiler,Saudi Arabia,1.078617804382947
Servicios de la vivienda,Saudi Arabia,1.006177681898411
Comunicaciones,Saudi Arabia,0.4520658274382442
Ocio,Saudi Arabia,0.4040249722163257
Ropa y calzado,Saudi Arabia,0.9757556242340779
Precio metro cuadrado,Saudi Arabia,1.401100132488438
Enseñanza privada,Saudi Arabia,0.9596162004041594
Restaurantes,Japan,1.153703975626587
"Alimentos, bebidas y tabaco",Japan,0.8097189009943562
Transporte,Japan,0.5180204250803746
Nafta,Japan,1.261261261261261
Vehículos,Japan,1.481134313331578
Alquiler,Japan,0.9202423056595361
Servicios de la vivienda,Japan,0.6354930978733989
Comunicaciones,Japan,0.7835439985409659
Ocio,Japan,0.7601588081096654
Ropa y calzado,Japan,1.379784960703193
Precio metro cuadrado,Japan,0.4243613225190397
Enseñanza privada,Japan,0.7440984434885678
Restaurantes,Kuwait,1.498321545268914
"Alimentos, bebidas y tabaco",Kuwait,1.119551599770227
Transporte,Kuwait,0.6440043980101409
Nafta,Kuwait,4.117647058823529
Vehículos,Kuwait,1.366508494050537
Alquiler,Kuwait,0.5472685021141515
Servicios de la vivienda,Kuwait,1.935672514619883
Comunicaciones,Kuwait,0.8854299398040335
Ocio,Kuwait,0.4254775972457657
Ropa y calzado,Kuwait,1.016383828217186
Precio metro cuadrado,Kuwait,0.4348929874579276
Enseñanza privada,Kuwait,0.9740755580360074
Restaurantes,Mauritius,1.328661960687321
"Alimentos, bebidas y tabaco",Mauritius,1.069264831987337
Transporte,Mauritius,0.910861436382391
Nafta,Mauritius,0.9019607843137254
Vehículos,Mauritius,0.8835731012187455
Alquiler,Mauritius,1.228630875119748
Servicios de la vivienda,Mauritius,1.972889828879062
Comunicaciones,Mauritius,0.941437863065389
Ocio,Mauritius,1.284616733359569
Ropa y calzado,Mauritius,1.283078448693544
Precio metro cuadrado,Mauritius,1.808353953814588
Enseñanza privada,Mauritius,1.990417963957331
Restaurantes,Ukraine,1.911319853638931
"Alimentos, bebidas y tabaco",Ukraine,1.71019043197491
Transporte,Ukraine,2.65430545821565
Nafta,Ukraine,1.037037037037037
Vehículos,Ukraine,1.067129906188556
Alquiler,Ukraine,1.654402347356657
Servicios de la vivienda,Ukraine,1.254707752506725
Comunicaciones,Ukraine,4.124538955853835
Ocio,Ukraine,1.69316327466502
Ropa y calzado,Ukraine,1.112276093244861
Precio metro cuadrado,Ukraine,1.665723914188644
Enseñanza privada,Ukraine,1.416034915114817
Restaurantes,Brazil,1.264177784800546
"Alimentos, bebidas y tabaco",Brazil,1.287840041044042
Transporte,Brazil,1.151534907672799
Nafta,Brazil,1.296296296296296
Vehículos,Brazil,1.097720894334994
Alquiler,Brazil,1.523139365213119
Servicios de la vivienda,Brazil,1.386621621621622
Comunicaciones,Brazil,1.211532865883207
Ocio,Brazil,1.098395062428146
Ropa y calzado,Brazil,1.153830920615081
Precio metro cuadrado,Brazil,1.323638133644624
Enseñanza privada,Brazil,1.025135562712215
Restaurantes,Bosnia And Herzegovina,1.388086862986367
"Alimentos, bebidas y tabaco",Bosnia And Herzegovina,1.356538878010521
Transporte,Bosnia And Herzegovina,1.179714111490421
Nafta,Bosnia And Herzegovina,0.9387755102040816
Vehículos,Bosnia And Herzegovina,1.18829794901635
Alquiler,Bosnia And Herzegovina,2.26358162258025
Servicios de la vivienda,Bosnia And Herzegovina,0.6684981684981686
Comunicaciones,Bosnia And Herzegovina,1.072396462772714
Ocio,Bosnia And Herzegovina,1.409619989334115
Ropa y calzado,Bosnia And Herzegovina,1.06696391842265
Precio metro cuadrado,Bosnia And Herzegovina,1.177906173120002
Enseñanza privada,Bosnia And Herzegovina,2.453977696463632
Restaurantes,North Macedonia,1.284365113810022
"Alimentos, bebidas y tabaco",North Macedonia,1.482912227427755
Transporte,North Macedonia,1.615448253383871
Nafta,North Macedonia,0.9583333333333333
Vehículos,North Macedonia,0.9302845784343554
Alquiler,North Macedonia,1.931218844499113
Servicios de la vivienda,North Macedonia,0.7409555571666787
Comunicaciones,North Macedonia,1.286429979000169
Ocio,North Macedonia,1.357369727965006
Ropa y calzado,North Macedonia,1.065535894377125
Precio metro cuadrado,North Macedonia,1.258808571006568
Enseñanza privada,North Macedonia,1.685091202766332
Restaurantes,Oman,1.309102712045055
"Alimentos, bebidas y tabaco",Oman,1.003881316689142
Transporte,Oman,0.7639404215813819
Nafta,Oman,2.258064516129032
Vehículos,Oman,1.266106299090941
Alquiler,Oman,1.004747290817189
Servicios de la vivienda,Oman,0.9812770043206913
Comunicaciones,Oman,0.402507387169201
Ocio,Oman,0.708385769055367
Ropa y calzado,Oman,1.215389465494989
Precio metro cuadrado,Oman,1.499651380954883
Enseñanza privada,Oman,1.247256787946402
Restaurantes,Uzbekistan,1.989104528907788
"Alimentos, bebidas y tabaco",Uzbekistan,1.609892566334169
Transporte,Uzbekistan,3.927179487179487
Nafta,Uzbekistan,1.359223300970874
Vehículos,Uzbekistan,1.539957549959273
Alquiler,Uzbekistan,1.178050889660615
Servicios de la vivienda,Uzbekistan,2.31311992786294
Comunicaciones,Uzbekistan,3.168093243954942
Ocio,Uzbekistan,1.28162949485634
Ropa y calzado,Uzbekistan,0.884577207094252
Precio metro cuadrado,Uzbekistan,2.069979639077133
Enseñanza privada,Uzbekistan,1.222019272092148
Restaurantes,Taiwan,1.462128532174415
"Alimentos, bebidas y tabaco",Taiwan,0.7243115845042056
Transporte,Taiwan,1.049662045859368
Nafta,Taiwan,1.458333333333333
Vehículos,Taiwan,0.9990807867356224
Alquiler,Taiwan,1.006086116703983
Servicios de la vivienda,Taiwan,1.289718451483157
Comunicaciones,Taiwan,0.9758742928482375
Ocio,Taiwan,1.130540089291393
Ropa y calzado,Taiwan,1.023863777308666
Precio metro cuadrado,Taiwan,0.3021421870812093
Enseñanza privada,Taiwan,0.5517681677454582
Restaurantes,Colombia,1.56607139004238
"Alimentos, bebidas y tabaco",Colombia,1.306222253269834
Transporte,Colombia,1.110507030530934
Nafta,Colombia,1.505376344086021
Vehículos,Colombia,1.279675293160682
Alquiler,Colombia,1.428383744836989
Servicios de la vivienda,Colombia,1.201100316048227
Comunicaciones,Colombia,1.527844453273004
Ocio,Colombia,1.636844606397281
Ropa y calzado,Colombia,1.062657588931502
Precio metro cuadrado,Colombia,1.315886391041032
Enseñanza privada,Colombia,1.36671434418644
Restaurantes,Iraq,2.133498889454772
"Alimentos, bebidas y tabaco",Iraq,1.580247968734769
Transporte,Iraq,1.308101581682242
Nafta,Iraq,2.413793103448276
Vehículos,Iraq,1.425161043180914
Alquiler,Iraq,1.683225195374843
Servicios de la vivienda,Iraq,1.073101861535244
Comunicaciones,Iraq,0.817711724952333
Ocio,Iraq,1.118486054382174
Ropa y calzado,Iraq,1.969570819073996
Precio metro cuadrado,Iraq,2.263164831892237
Enseñanza privada,Iraq,2.817731626906773
Restaurantes,Libya,2.697529155902644
"Alimentos, bebidas y tabaco",Libya,2.329076798835828
Transporte,Libya,1.821475137972073
Nafta,Libya,46.66666666666666
Vehículos,Libya,1.746364384076165
Alquiler,Libya,3.121544133455345
Servicios de la vivienda,Libya,3.82017870439315
Comunicaciones,Libya,1.696730395570778
Ocio,Libya,1.509248500526481
Ropa y calzado,Libya,1.814596667004436
Precio metro cuadrado,Libya,4.279755053335279
Enseñanza privada,Libya,6.326381039825573
Restaurantes,Peru,1.500018187645295
"Alimentos, bebidas y tabaco",Peru,1.300816239287758
Transporte,Peru,1.339311426708608
Nafta,Peru,0.965034965034965
Vehículos,Peru,1.2495480632145
Alquiler,Peru,1.289989209148853
Servicios de la vivienda,Peru,1.770053475935829
Comunicaciones,Peru,1.279585651522937
Ocio,Peru,1.171113842230123
Ropa y calzado,Peru,1.297136885267236
Precio metro cuadrado,Peru,1.319144109875877
Enseñanza privada,Peru,1.632672759855585
Restaurantes,Iran,1.861842928885302
"Alimentos, bebidas y tabaco",Iran,2.094145971272486
Transporte,Iran,3.511206690561529
Nafta,Iran,2.1875
Vehículos,Iran,0.412855757276458
Alquiler,Iran,1.561101136692792
Servicios de la vivienda,Iran,6.602960102960103
Comunicaciones,Iran,5.447394551161791
Ocio,Iran,2.840823907839617
Ropa y calzado,Iran,1.378350543466754
Precio metro cuadrado,Iran,1.666665868554913
Enseñanza privada,Iran,4.594956369137522
Restaurantes,Kenya,1.661084502591516
"Alimentos, bebidas y tabaco",Kenya,1.505982573562491
Transporte,Kenya,1.76044549071675
Nafta,Kenya,0.9261744966442952
Vehículos,Kenya,1.609873479895076
Alquiler,Kenya,1.912950835473566
Servicios de la vivienda,Kenya,3.673827425707125
Comunicaciones,Kenya,1.014722650653961
Ocio,Kenya,1.055341835114574
Ropa y calzado,Kenya,2.411438022349475
Precio metro cuadrado,Kenya,2.070406554756052
Enseñanza privada,Kenya,1.742127700397126
Restaurantes,Egypt,3.135877411549324
"Alimentos, bebidas y tabaco",Egypt,2.700273600840773
Transporte,Egypt,5.302663954616959
Nafta,Egypt,5.6
Vehículos,Egypt,0.9338806444813688
Alquiler,Egypt,3.47707866064281
Servicios de la vivienda,Egypt,5.754907459338194
Comunicaciones,Egypt,3.302500314636909
Ocio,Egypt,2.53953171682089
Ropa y calzado,Egypt,1.588547946410755
Precio metro cuadrado,Egypt,4.417171141427916
Enseñanza privada,Egypt,4.036555737168096
Restaurantes,Ecuador,1.356302096596214
"Alimentos, bebidas y tabaco",Ecuador,1.143499603472315
Transporte,Ecuador,1.444190476190476
Nafta,Ecuador,2.153846153846154
Vehículos,Ecuador,1.152716187934468
Alquiler,Ecuador,1.468658164501287
Servicios de la vivienda,Ecuador,2.135483870967742
Comunicaciones,Ecuador,1.104472722348869
Ocio,Ecuador,1.038476307692924
Ropa y calzado,Ecuador,0.9739374806601757
Precio metro cuadrado,Ecuador,1.573039037114408
Enseñanza privada,Ecuador,1.24765440825532
Restaurantes,Philippines,2.055346700878911
"Alimentos, bebidas y tabaco",Philippines,1.175106071694182
Transporte,Philippines,3.534856916158426
Nafta,Philippines,1.196581196581197
Vehículos,Philippines,1.286271026454811
Alquiler,Philippines,1.858373815723993
Servicios de la vivienda,Philippines,0.9960042880810838
Comunicaciones,Philippines,0.7073985468066037
Ocio,Philippines,1.899035661361046
Ropa y calzado,Philippines,1.484999630481012
Precio metro cuadrado,Philippines,1.024232604886241
Enseñanza privada,Philippines,1.841004905752231
Restaurantes,Morocco,1.703461188889055
"Alimentos, bebidas y tabaco",Morocco,1.605191433435502
Transporte,Morocco,1.974905277761546
Nafta,Morocco,0.9261744966442952
Vehículos,Morocco,1.073697814117001
Alquiler,Morocco,1.785493246945733
Servicios de la vivienda,Morocco,2.616267210606833
Comunicaciones,Morocco,1.295179874752208
Ocio,Morocco,1.215427471675353
Ropa y calzado,Morocco,1.24278696653139
Precio metro cuadrado,Morocco,1.841129189526203
Enseñanza privada,Morocco,2.794594783420515
Restaurantes,China,2.186605136043302
"Alimentos, bebidas y tabaco",China,1.285854682941397
Transporte,China,1.877661507176427
Nafta,China,1.186440677966102
Vehículos,China,1.423494819915771
Alquiler,China,1.15145571498552
Servicios de la vivienda,China,1.928759398496241
Comunicaciones,China,1.90584882071951
Ocio,China,0.9986773440093479
Ropa y calzado,China,1.150927836032132
Precio metro cuadrado,China,0.3699073067237947
Enseñanza privada,China,0.4933765897227451
Restaurantes,Tunisia,2.194481921770147
"Alimentos, bebidas y tabaco",Tunisia,2.19669160079437
Transporte,Tunisia,4.015400452246035
Nafta,Tunisia,1.75
Vehículos,Tunisia,0.7852367640682555
Alquiler,Tunisia,2.710318322571077
Servicios de la vivienda,Tunisia,2.02866745749308
Comunicaciones,Tunisia,1.605343227602058
Ocio,Tunisia,1.468350454355821
Ropa y calzado,Tunisia,1.173959901504676
Precio metro cuadrado,Tunisia,2.473215403255568
Enseñanza privada,Tunisia,3.388724624004228
Restaurantes,Sri Lanka,1.794132367643027
"Alimentos, bebidas y tabaco",Sri Lanka,1.111666835000157
Transporte,Sri Lanka,6.865022520862262
Nafta,Sri Lanka,1.044776119402985
Vehículos,Sri Lanka,0.72609383882064
Alquiler,Sri Lanka,2.394895136643613
Servicios de la vivienda,Sri Lanka,2.266622487298431
Comunicaciones,Sri Lanka,2.727056710824246
Ocio,Sri Lanka,2.698017178397878
Ropa y calzado,Sri Lanka,2.069736104897188
Precio metro cuadrado,Sri Lanka,1.255406418645604
Enseñanza privada,Sri Lanka,12.44870504609387
Restaurantes,India,2.461666356477795
"Alimentos, bebidas y tabaco",India,1.983811395515857
Transporte,India,3.880618535389178
Nafta,India,1.12
Vehículos,India,1.563696079268836
Alquiler,India,2.451183560893895
Servicios de la vivienda,India,2.448341684562157
Comunicaciones,India,4.093034914269034
Ocio,India,2.102598261314327
Ropa y calzado,India,2.094091174510146
Precio metro cuadrado,India,1.329619578484116
Enseñanza privada,India,4.117144639264233
Restaurantes,Malaysia,1.777709903657728
"Alimentos, bebidas y tabaco",Malaysia,1.201711329126196
Transporte,Malaysia,2.194790491235989
Nafta,Malaysia,3.255813953488372
Vehículos,Malaysia,0.9067163232417582
Alquiler,Malaysia,1.668403318927012
Servicios de la vivienda,Malaysia,2.287338386090058
Comunicaciones,Malaysia,1.590870329026827
Ocio,Malaysia,1.867808519330482
Ropa y calzado,Malaysia,1.390099018771868
Precio metro cuadrado,Malaysia,1.395549567869974
Enseñanza privada,Malaysia,1.643449179695143
Restaurantes,Bolivia,1.614157752257197
"Alimentos, bebidas y tabaco",Bolivia,1.433708182972554
Transporte,Bolivia,1.590450562832279
Nafta,Bolivia,2.592592592592592
Vehículos,Bolivia,1.627367956341243
Alquiler,Bolivia,1.790091518320551
Servicios de la vivienda,Bolivia,2.693175853018372
Comunicaciones,Bolivia,0.7030567708930608
Ocio,Bolivia,1.045391049297909
Ropa y calzado,Bolivia,1.203138972465622
Precio metro cuadrado,Bolivia,1.942005948239195
Enseñanza privada,Bolivia,1.949822176576352
Restaurantes,Thailand,1.901920174401753
"Alimentos, bebidas y tabaco",Thailand,1.175523841591451
Transporte,Thailand,1.452400489853662
Nafta,Thailand,1.25
Vehículos,Thailand,1.115547189812567
Alquiler,Thailand,1.234717084373262
Servicios de la vivienda,Thailand,1.482375036116729
Comunicaciones,Thailand,1.583901265883366
Ocio,Thailand,1.276709458983274
Ropa y calzado,Thailand,1.266028366324957
Precio metro cuadrado,Thailand,0.722838046941439
Enseñanza privada,Thailand,0.7373803583121519
Restaurantes,Algeria,2.40915629801687
"Alimentos, bebidas y tabaco",Algeria,1.966106134754711
Transporte,Algeria,2.87861577937125
Nafta,Algeria,4.242424242424242
Vehículos,Algeria,0.8220080067664883
Alquiler,Algeria,3.375190899850249
Servicios de la vivienda,Algeria,2.556302939711011
Comunicaciones,Algeria,1.512460155389568
Ocio,Algeria,1.703552336891595
Ropa y calzado,Algeria,1.262071232535578
Precio metro cuadrado,Algeria,1.870029770732584
Enseñanza privada,Algeria,3.557714015530689
Restaurantes,Nigeria,2.654764005803219
"Alimentos, bebidas y tabaco",Nigeria,1.275980767510559
Transporte,Nigeria,1.424336084554743
Nafta,Nigeria,2.295081967213115
Vehículos,Nigeria,1.730025011976353
Alquiler,Nigeria,0.5857735508408374
Servicios de la vivienda,Nigeria,3.486578321440707
Comunicaciones,Nigeria,1.311864111376803
Ocio,Nigeria,1.281475409505151
Ropa y calzado,Nigeria,1.979620328516597
Precio metro cuadrado,Nigeria,3.500757148929368
Enseñanza privada,Nigeria,4.287494691607371
Restaurantes,Vietnam,2.603246018359461
"Alimentos, bebidas y tabaco",Vietnam,1.492558802409616
Transporte,Vietnam,3.02524457424429
Nafta,Vietnam,1.48936170212766
Vehículos,Vietnam,0.7662975948804118
Alquiler,Vietnam,1.496511400174621
Servicios de la vivienda,Vietnam,1.587898483441659
Comunicaciones,Vietnam,3.076133027219144
Ocio,Vietnam,1.785528216544124
Ropa y calzado,Vietnam,1.309427026461643
Precio metro cuadrado,Vietnam,0.9865589727063836
Enseñanza privada,Vietnam,0.9182195688168755
Restaurantes,Nepal,2.434021943896745
"Alimentos, bebidas y tabaco",Nepal,1.886641007494806
Transporte,Nepal,2.266081053698075
Nafta,Nepal,1.060606060606061
Vehículos,Nepal,0.7008572312447978
Alquiler,Nepal,3.656278927685239
Servicios de la vivienda,Nepal,2.560129740518962
Comunicaciones,Nepal,3.23921425500215
Ocio,Nepal,1.856686917610613
Ropa y calzado,Nepal,2.011479583233531
Precio metro cuadrado,Nepal,1.349083170168241
Enseñanza privada,Nepal,3.417304702321799
Restaurantes,Indonesia,2.360927995391025
"Alimentos, bebidas y tabaco",Indonesia,1.270664114184794
Transporte,Indonesia,3.333552264386721
Nafta,Indonesia,1.666666666666667
Vehículos,Indonesia,1.037839832170364
Alquiler,Indonesia,1.821134496225261
Servicios de la vivienda,Indonesia,1.583487654320988
Comunicaciones,Indonesia,2.623319119713811
Ocio,Indonesia,1.903867176205943
Ropa y calzado,Indonesia,1.422170233574686
Precio metro cuadrado,Indonesia,1.810403937369927
Enseñanza privada,Indonesia,2.09948289192108
Restaurantes,Bangladesh,4.103286612469382
"Alimentos, bebidas y tabaco",Bangladesh,2.069753726414868
Transporte,Bangladesh,2.628107711605014
Nafta,Bangladesh,1.261261261261261
Vehículos,Bangladesh,0.9166772984207514
Alquiler,Bangladesh,5.620238839399629
Servicios de la vivienda,Bangladesh,3.131217577052182
Comunicaciones,Bangladesh,2.356123381591308
Ocio,Bangladesh,1.943457643693262
Ropa y calzado,Bangladesh,2.677306075730268
Precio metro cuadrado,Bangladesh,3.173851347054354
Enseñanza privada,Bangladesh,7.122740985298512
Restaurantes,Pakistan,3.63916524103306
"Alimentos, bebidas y tabaco",Pakistan,2.49973104027463
Transporte,Pakistan,3.9683078152338
Nafta,Pakistan,1.372549019607843
Vehículos,Pakistan,1.468856133577064
Alquiler,Pakistan,4.820920939096824
Servicios de la vivienda,Pakistan,1.248448716388855
Comunicaciones,Pakistan,3.239446864111498
Ocio,Pakistan,2.504231670799679
Ropa y calzado,Pakistan,2.650594000285253
Precio metro cuadrado,Pakistan,4.422651335486282
Enseñanza privada,Pakistan,8.031431469819788
